id;span_text;raw_output;pred_label;true_label;confidence;rationale
1043;@MrHarryCole How about we ignore the bald headed bastard?;"{
  ""label"": ""CONFLICTUAL"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text contains a targeted insult based on physical appearance ('bald headed'), which is considered conflictual language.""
}";2;2;HIGH;The span_text contains a targeted insult based on physical appearance ('bald headed'), which is considered conflictual language.
240;Also yes many men are pussies these days, luckily they;"{
  ""label"": ""CONFLICTUAL"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text contains conflictual language with derogatory term 'pussies' directed towards a group of people.""
}";2;2;HIGH;The span_text contains conflictual language with derogatory term 'pussies' directed towards a group of people.
93;why did u say that under this tweet gnsmfkacjkskfmsn;"{
  ""label"": ""NONE"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text does not contain any conflictual language, excessive profanity, slur, or targeted insult.""
}";0;0;HIGH;The span_text does not contain any conflictual language, excessive profanity, slur, or targeted insult.
252;@ETCanada Media wanted a skin racist headline.. more racism to;"{
  ""label"": ""CONFLICTUAL"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span contains a racist statement, specifically mentioning 'skin racist' which is a direct attack based on a protected category.""
}";2;0;HIGH;The span contains a racist statement, specifically mentioning 'skin racist' which is a direct attack based on a protected category.
212;Will Maxwell suffer the same fate as Epstein... 'involuntary suicide'?;"{
  ""label"": ""CONFLICTUAL"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text contains a reference to a specific individual's ('Epstein') potential fate, which could be perceived as a targeted attack or threat, and the phrase 'involuntary suicide' implies a violent or coercive act.""
}";2;0;HIGH;The span_text contains a reference to a specific individual's ('Epstein') potential fate, which could be perceived as a targeted attack or threat, and the phrase 'involuntary suicide' implies a violent or coercive act.
1423;to get our silly little espressos and talk shop (cuntitecture);"{
  ""label"": ""UNHARMFUL_PROFANITY"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text contains profanity ('cuntitecture') which is not directed toward a specific entity.""
}";1;1;HIGH;The span_text contains profanity ('cuntitecture') which is not directed toward a specific entity.
499;ya I can go down on my knees now but;"{
  ""label"": ""NONE"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text does not contain any conflictual language, excessive profanity, slur, or targeted insult.""
}";0;0;HIGH;The span_text does not contain any conflictual language, excessive profanity, slur, or targeted insult.
60;@JamaalBowmanNY @AOC What happened to being innocent until proven guilty??;"{
  ""label"": ""CONFLICTUAL"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text contains a question implying guilt without a trial, which is a conflictual statement.""
}";2;0;HIGH;The span_text contains a question implying guilt without a trial, which is a conflictual statement.
594;my eyes ima have to open them mfkas right bk;"{
  ""label"": ""UNHARMFUL_PROFANITY"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text contains profanity ('mfkas') without targeting a specific entity.""
}";1;1;HIGH;The span_text contains profanity ('mfkas') without targeting a specific entity.
457;the first time it's happened. Control your cocks fellas x;"{
  ""label"": ""UNHARMFUL_PROFANITY"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text contains profanity ('cocks') without targeting a specific entity.""
}";1;1;HIGH;The span_text contains profanity ('cocks') without targeting a specific entity.
1094;no delivery but the Cindy boot lickers still love her;"{
  ""label"": ""CONFLICTUAL"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text contains a targeted insult ('Cindy boot lickers') which is directed towards a specific group of people, making it conflictual.""
}";2;2;HIGH;The span_text contains a targeted insult ('Cindy boot lickers') which is directed towards a specific group of people, making it conflictual.
1554;shot up into the Bot's pussy! Stuffing up her womb;"{
  ""label"": ""CONFLICTUAL"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text contains a targeted and derogatory phrase ('shot up into the Bot's pussy! Stuffing up her womb') that is an attack based on a protected category (gender).""
}";2;1;HIGH;The span_text contains a targeted and derogatory phrase ('shot up into the Bot's pussy! Stuffing up her womb') that is an attack based on a protected category (gender).
377;@BBCRadioStoke 😃 I'm shamed to say I have only tried;"{
  ""label"": ""NONE"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span text contains a casual expression and a mention of a radio station, but no conflictual language, excessive profanity, or targeted insults.""
}";0;0;HIGH;The span text contains a casual expression and a mention of a radio station, but no conflictual language, excessive profanity, or targeted insults.
1346;in these situations at times. Torn faces cunts our league.;"{
  ""label"": ""CONFLICTUAL"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text contains targeted derogatory language towards women ('cunts'), which is a form of conflictual language.""
}";2;2;HIGH;The span_text contains targeted derogatory language towards women ('cunts'), which is a form of conflictual language.
1578;Ayooooo that hot ass shower still feel good got damnnnnnn.;"{
  ""label"": ""UNHARMFUL_PROFANITY"",
   ""confidence"": ""MEDIUM"",
   ""rationale"": ""The span_text contains profanity ('damnnnnnn') without targeting a specific entity.""
}";1;1;MEDIUM;The span_text contains profanity ('damnnnnnn') without targeting a specific entity.
1350;of those narrowly-defined areas of acceptable male vanity. Masculinity +;"{
  ""label"": ""NONE"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text does not contain conflictual language, profanity, or slurs, and is not a targeted insult.""
}";0;2;HIGH;The span_text does not contain conflictual language, profanity, or slurs, and is not a targeted insult.
201;@mmpadellan He needs to be found guilty!!;"{
  ""label"": ""CONFLICTUAL"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text contains a call for someone to be found guilty, which implies a conflictual tone and potentially targeted language.""
}";2;0;HIGH;The span_text contains a call for someone to be found guilty, which implies a conflictual tone and potentially targeted language.
205;Why tf do I need to write plain html code;"{
  ""label"": ""UNHARMFUL_PROFANITY"",
   ""confidence"": ""MEDIUM"",
   ""rationale"": ""The span_text contains profanity ('tf') which is not directed towards a specific entity.""
}";1;0;MEDIUM;The span_text contains profanity ('tf') which is not directed towards a specific entity.
580;I'd rather someone say 'I don't know what to say',;"{
  ""label"": ""NONE"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text does not contain conflictual language, profanity, or targeted insults.""
}";0;0;HIGH;The span_text does not contain conflictual language, profanity, or targeted insults.
1265;weird goofball. Dantonio was just a smug asshole who happened;"{
  ""label"": ""UNHARMFUL_PROFANITY"",
   ""confidence"": ""MEDIUM"",
   ""rationale"": ""The span_text contains profanity ('asshole') which is not targeted towards a specific entity.""
}";1;2;MEDIUM;The span_text contains profanity ('asshole') which is not targeted towards a specific entity.
1076;as meth or cocaine is fucking racist as shit and;"{
  ""label"": ""CONFLICTUAL"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text contains language attacking a protected category ('racist') which aligns with the definition of Conflictual language.""
}";2;2;HIGH;The span_text contains language attacking a protected category ('racist') which aligns with the definition of Conflictual language.
1623;Fuck of u bald cunt;"{
  ""label"": ""UNHARMFUL_PROFANITY"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text contains excessive profanity ('Fuck', 'cunt') without targeting a specific entity.""
}";1;2;HIGH;The span_text contains excessive profanity ('Fuck', 'cunt') without targeting a specific entity.
510;I feel her with every piece of my body and;"{
  ""label"": ""NONE"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text does not contain any conflictual language, profanity, or targeted insults.""
}";0;0;HIGH;The span_text does not contain any conflictual language, profanity, or targeted insults.
1770;Myanmar polices and soldiers are mothefuckers!!!;"{
  ""label"": ""UNHARMFUL_PROFANITY"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span contains profanity ('mothefuckers') without targeting a specific entity.""
}";1;2;HIGH;The span contains profanity ('mothefuckers') without targeting a specific entity.
1147;always have seen your bunch been misogynist pricks with her;"{
  ""label"": ""CONFLICTUAL"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text contains a targeted insult with misogynistic language ('misogynist pricks'), which is directed towards a specific entity ('her').""
}";2;2;HIGH;The span_text contains a targeted insult with misogynistic language ('misogynist pricks'), which is directed towards a specific entity ('her').
1607;Damn life is a muthafucker...;"{
  ""label"": ""UNHARMFUL_PROFANITY"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text contains excessive profanity ('Damn', 'muthafucker') that is not directed towards a specific entity.""
}";1;1;HIGH;The span_text contains excessive profanity ('Damn', 'muthafucker') that is not directed towards a specific entity.
1511;she's' so meaty 😳😳 that pussy and asshole look so;"{
  ""label"": ""CONFLICTUAL"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span contains targeted insults towards protected categories, specifically 'pussy' and 'asshole', which are derogatory terms for female genitalia and anus.""
}";2;1;HIGH;The span contains targeted insults towards protected categories, specifically 'pussy' and 'asshole', which are derogatory terms for female genitalia and anus.
292;The Giants have reached their lowest point I can remember;"{
  ""label"": ""NONE"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text does not contain any conflictual language, profanity, or targeted insults.""
}";0;0;HIGH;The span_text does not contain any conflictual language, profanity, or targeted insults.
563;with disgraceful immature teenagers who act like fucking douchebags and;"{
  ""label"": ""UNHARMFUL_PROFANITY"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span contains profanity ('fucking' and 'douchebags') without targeting a specific entity.""
}";1;2;HIGH;The span contains profanity ('fucking' and 'douchebags') without targeting a specific entity.
414;Ethanol or ethylene.? The cotton swab should have nothing on;"{
  ""label"": ""NONE"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text does not contain any conflictual language, profanity, or targeted insults.""
}";0;0;HIGH;The span_text does not contain any conflictual language, profanity, or targeted insults.
89;the most annoying thing in the world is when you're;"{
  ""label"": ""NONE"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text does not contain any explicit profanity, slurs, or targeted insults.""
}";0;0;HIGH;The span_text does not contain any explicit profanity, slurs, or targeted insults.
467;@narendramodi Honourable Prime Minister sir, I had the honour of;"{
  ""label"": ""NONE"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text contains a respectful address to the Prime Minister, indicating a lack of conflictual or harmful language.""
}";0;0;HIGH;The span_text contains a respectful address to the Prime Minister, indicating a lack of conflictual or harmful language.
1168;@user @user @user @jameelajamil Are you stupid? Accidents happen. Injuries;"{
  ""label"": ""CONFLICTUAL"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text contains a targeted insult ('Are you stupid?') directed towards a specific entity (@jameelajamil), which is classified as conflictual language.""
}";2;2;HIGH;The span_text contains a targeted insult ('Are you stupid?') directed towards a specific entity (@jameelajamil), which is classified as conflictual language.
1626;DAMN THIS FUCCKKING RACIST, SEXIST, MISOGYNISTIC, HOMOPHOBIC SEWER SHITTT! ALONG;"{
  ""label"": ""CONFLICTUAL"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text contains multiple derogatory terms targeting protected categories, including racist, sexist, misogynistic, and homophobic language.""
}";2;2;HIGH;The span_text contains multiple derogatory terms targeting protected categories, including racist, sexist, misogynistic, and homophobic language.
829;prove a woman has ever touched you. You also suck;"{
  ""label"": ""CONFLICTUAL"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text contains language that is an attack based on gender, specifically targeting women.""
}";2;2;HIGH;The span_text contains language that is an attack based on gender, specifically targeting women.
305;manzana verde I choose Map of the soul: 7 by;"{
  ""label"": ""NONE"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text does not contain any conflictual language, excessive profanity, or targeted insults.""
}";0;0;HIGH;The span_text does not contain any conflictual language, excessive profanity, or targeted insults.
1205;Does that mean violence against every Republican should be legal?;"{
  ""label"": ""CONFLICTUAL"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text contains a statement about violence against a specific group (Republicans), which is a protected category.""
}";2;2;HIGH;The span_text contains a statement about violence against a specific group (Republicans), which is a protected category.
1148;everybody know how much of an incompetent fuckhead u are;"{
  ""label"": ""CONFLICTUAL"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span contains targeted insult language ('incompetent fuckhead') directed at a specific entity ('u are'), which is considered conflictual.""
}";2;2;HIGH;The span contains targeted insult language ('incompetent fuckhead') directed at a specific entity ('u are'), which is considered conflictual.
1229;@user @user @user Y'all are headasses and it's too early;"{
  ""label"": ""CONFLICTUAL"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text contains a targeted insult ('headasses') which is directed at a group of people ('y'all'), indicating conflictual language.""
}";2;1;HIGH;The span_text contains a targeted insult ('headasses') which is directed at a group of people ('y'all'), indicating conflictual language.
391;A less depressing thought is I'm convinced Gaara from Naruto;"{
  ""label"": ""NONE"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text is a neutral statement referencing a fictional character from Naruto, without any conflictual or profane language.""
}";0;0;HIGH;The span_text is a neutral statement referencing a fictional character from Naruto, without any conflictual or profane language.
297;you are near the Welsh border I suppose. Close enough;"{
  ""label"": ""NONE"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text does not contain any conflictual language, profanity, or targeted insults.""
}";0;2;HIGH;The span_text does not contain any conflictual language, profanity, or targeted insults.
322;The last antibiotic class that was successfully introduced as treatment;"{
  ""label"": ""NONE"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text does not contain conflictual language, profanity, or targeted insults.""
}";0;0;HIGH;The span_text does not contain conflictual language, profanity, or targeted insults.
1257;eating them of some gorgeous tits.. well the tits are;"{
  ""label"": ""UNHARMFUL_PROFANITY"",
   ""confidence"": ""MEDIUM"",
   ""rationale"": ""The span contains profanity ('tits') without targeting a specific entity.""
}";1;1;MEDIUM;The span contains profanity ('tits') without targeting a specific entity.
1571;sex horny pussy cum dick asshole cumslut penis anal peg;"{
  ""label"": ""UNHARMFUL_PROFANITY"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text contains excessive profanity, including words like 'cum', 'dick', 'asshole', and 'cumslut', which are not directed towards a specific entity but are considered harmful due to their explicit nature.""
}";1;1;HIGH;The span_text contains excessive profanity, including words like 'cum', 'dick', 'asshole', and 'cumslut', which are not directed towards a specific entity but are considered harmful due to their explicit nature.
1657;2.) crows feet and saggy tits would be a better;"{
  ""label"": ""CONFLICTUAL"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text contains targeted derogatory language ('saggy tits') directed towards a specific entity (women), which is considered conflictual.""
}";2;1;HIGH;The span_text contains targeted derogatory language ('saggy tits') directed towards a specific entity (women), which is considered conflictual.
1123;would realize how ignorant and insensitive your comment is. A;"{
  ""label"": ""CONFLICTUAL"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text contains language that is an attack based on ignorance and insensitivity, which is a protected category.""
}";2;2;HIGH;The span_text contains language that is an attack based on ignorance and insensitivity, which is a protected category.
410;Only two of the mini purple mushrooms left!;"{
  ""label"": ""NONE"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text does not contain any conflictual language, profanity, or targeted insults.""
}";0;0;HIGH;The span_text does not contain any conflictual language, profanity, or targeted insults.
149;@ChronicleNUFC What separated Rafa from any other manager we've appointed;"{
  ""label"": ""NONE"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text is a neutral question and does not contain any conflictual language, profanity, or targeted insults.""
}";0;0;HIGH;The span_text is a neutral question and does not contain any conflictual language, profanity, or targeted insults.
75;may have to be both. Fan-fucking-tastic. Jessica Jones x Supernatural;"{
  ""label"": ""NONE"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text contains a phrase 'Fan-fucking-tastic' which is profanity, but it is not directed toward a specific entity. However, the presence of profanity does not make it conflictual or targeted insult.""
}";0;1;HIGH;The span_text contains a phrase 'Fan-fucking-tastic' which is profanity, but it is not directed toward a specific entity. However, the presence of profanity does not make it conflictual or targeted insult.
482;They',''re' in favor of decriminalization, but they've also historically opposed;"{
  ""label"": ""NONE"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text does not contain any conflictual language, profanity, or targeted insults, and is discussing a neutral topic.""
}";0;0;HIGH;The span_text does not contain any conflictual language, profanity, or targeted insults, and is discussing a neutral topic.
591;I can't bring myself to utter these words myself but;"{
  ""label"": ""NONE"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text does not contain any explicit profanity, slurs, or targeted insults. The phrase 'I can't bring myself to utter these words myself but' implies hesitation or reluctance, which does not meet the criteria for conflictual or harmful language.""
}";0;0;HIGH;The span_text does not contain any explicit profanity, slurs, or targeted insults. The phrase 'I can't bring myself to utter these words myself but' implies hesitation or reluctance, which does not meet the criteria for conflictual or harmful language.
654;Fucking bus wankers refused my son on the bus because;"{
  ""label"": ""UNHARMFUL_PROFANITY"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text contains profanity ('Fucking') which is not directed towards a specific entity, but the presence of this profanity is excessive and warrants a high confidence level for the UNHARMFUL_PROFANITY label.""
}";1;2;HIGH;The span_text contains profanity ('Fucking') which is not directed towards a specific entity, but the presence of this profanity is excessive and warrants a high confidence level for the UNHARMFUL_PROFANITY label.
241;be funny, except stories like this do impact libertards who;"{
  ""label"": ""CONFLICTUAL"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text contains a targeted insult ('libertards') which is directed towards a specific entity, indicating conflictual language.""
}";2;2;HIGH;The span_text contains a targeted insult ('libertards') which is directed towards a specific entity, indicating conflictual language.
98;Sometimes I wish I can remove Buju's verses & chorus;"{
  ""label"": ""CONFLICTUAL"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text contains a targeted insult towards Buju, a specific entity, which is a form of conflictual language.""
}";2;0;HIGH;The span_text contains a targeted insult towards Buju, a specific entity, which is a form of conflictual language.
192;Eef Laura runs for Orifice who will stop Earache from;"{
  ""label"": ""NONE"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text contains nonsensical words and phrases ('Eef', 'Orifice', 'Earache') which do not align with any known conflictual or profane language patterns.""
}";0;0;HIGH;The span_text contains nonsensical words and phrases ('Eef', 'Orifice', 'Earache') which do not align with any known conflictual or profane language patterns.
952;Ok, I get it... Lying mofos gon na lie. But,;"{
  ""label"": ""UNHARMFUL_PROFANITY"",
   ""confidence"": ""MEDIUM"",
   ""rationale"": ""The presence of profanity in the span_text, specifically the word 'mofos', warrants this classification.""
}";1;1;MEDIUM;The presence of profanity in the span_text, specifically the word 'mofos', warrants this classification.
155;with Koemanball and playing with instagram models and overpaid shitters.;"{
  ""label"": ""CONFLICTUAL"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The presence of 'shitters' is a targeted insult and 'overpaid' is a derogatory term, indicating conflictual language.""
}";2;2;HIGH;The presence of 'shitters' is a targeted insult and 'overpaid' is a derogatory term, indicating conflictual language.
102;@treasuremembers To our vitamin A B C D E F;"{
  ""label"": ""NONE"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text does not contain any conflictual language, profanity, or targeted insults, making it suitable for the NONE label.""
}";0;0;HIGH;The span_text does not contain any conflictual language, profanity, or targeted insults, making it suitable for the NONE label.
1;@WhiteHouse @CarlHeastie @TishJames @RepMaloney @SenSchumer @CNN @MSNBC @NY1 @NYDailyNews @MKramerTV;"{
  ""label"": ""CONFLICTUAL"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text contains targeted entities (@WhiteHouse, @CarlHeastie, @TishJames, @RepMaloney, @SenSchumer) which indicates conflictual language.""
}";2;0;HIGH;The span_text contains targeted entities (@WhiteHouse, @CarlHeastie, @TishJames, @RepMaloney, @SenSchumer) which indicates conflictual language.
1485;like infantilising and whatever the fuck else is the hot;"{
  ""label"": ""UNHARMFUL_PROFANITY"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text contains profanity ('the fuck') without targeting a specific entity, thus fitting the UNHARMFUL_PROFANITY label.""
}";1;1;HIGH;The span_text contains profanity ('the fuck') without targeting a specific entity, thus fitting the UNHARMFUL_PROFANITY label.
214;1st week in middle school bashed by students for being;"{
  ""label"": ""CONFLICTUAL"",
   ""confidence"": ""MEDIUM"",
   ""rationale"": ""The span_text contains language that implies being 'bashed' by students, which is a form of attack or conflict.""
}";2;2;MEDIUM;The span_text contains language that implies being 'bashed' by students, which is a form of attack or conflict.
111;don't get offended because I said your fans were dickheads.;"{
  ""label"": ""CONFLICTUAL"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text contains a targeted insult ('dickheads') directed at a specific entity ('your fans'), which is considered conflictual language.""
}";2;2;HIGH;The span_text contains a targeted insult ('dickheads') directed at a specific entity ('your fans'), which is considered conflictual language.
814;same old, same old tweet. Is that all you got?;"{
  ""label"": ""NONE"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text contains a rhetorical question and a phrase of frustration, but no explicit profanity, slurs, or targeted insults.""
}";0;2;HIGH;The span_text contains a rhetorical question and a phrase of frustration, but no explicit profanity, slurs, or targeted insults.
1126;this disprove my initial comment about Antifa being commie dirtbags?;"{
  ""label"": ""CONFLICTUAL"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text contains targeted derogatory language towards a specific group ('commie dirtbags') which refers to Antifa, indicating conflictual language.""
}";2;2;HIGH;The span_text contains targeted derogatory language towards a specific group ('commie dirtbags') which refers to Antifa, indicating conflictual language.
1312;@user Bullisht and masshitve run?;"{
  ""label"": ""UNHARMFUL_PROFANITY"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span contains profanity ('Bullisht', 'masshitve') without targeting a specific entity.""
}";1;1;HIGH;The span contains profanity ('Bullisht', 'masshitve') without targeting a specific entity.
809;time as Alicia did, her cunt gushing and squirting a;"{
  ""label"": ""UNHARMFUL_PROFANITY"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text contains profanity ('cunt') that is not directed toward a specific entity.""
}";1;1;HIGH;The span_text contains profanity ('cunt') that is not directed toward a specific entity.
325;to know you (r monster cock) more and to fall;"{
  ""label"": ""CONFLICTUAL"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text contains a targeted insult with a derogatory term ('monster cock') that is directed towards a specific entity, indicating conflictual language.""
}";2;1;HIGH;The span_text contains a targeted insult with a derogatory term ('monster cock') that is directed towards a specific entity, indicating conflictual language.
526;I take a prescription antihistamine right before bed. Seems to;"{
  ""label"": ""NONE"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text does not contain any conflictual language, profanity, or targeted insults.""
}";0;0;HIGH;The span_text does not contain any conflictual language, profanity, or targeted insults.
817;effects of drugs and alcohol mixed with fascist white supremacy!;"{
  ""label"": ""CONFLICTUAL"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The presence of 'fascist white supremacy' is a targeted attack based on protected categories, indicating conflictual language.""
}";2;2;HIGH;The presence of 'fascist white supremacy' is a targeted attack based on protected categories, indicating conflictual language.
545;@WesMitchellGC @GCChrisClark Of course... queue all the low-lifes trashing him;"{
  ""label"": ""CONFLICTUAL"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text contains targeted language towards 'low-lifes', which can be considered an attack based on a protected category.""
}";2;0;HIGH;The span_text contains targeted language towards 'low-lifes', which can be considered an attack based on a protected category.
382;i should be SLEEPING but no i'm confused and scared;"{
  ""label"": ""NONE"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text does not contain any conflictual language, profanity, or targeted insults. It appears to be a personal expression of confusion and fear.""
}";0;0;HIGH;The span_text does not contain any conflictual language, profanity, or targeted insults. It appears to be a personal expression of confusion and fear.
562;No crimes committed by the dead in the pits... they;"{
  ""label"": ""NONE"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text does not contain any harmful language, profanity, or targeted insults.""
}";0;0;HIGH;The span_text does not contain any harmful language, profanity, or targeted insults.
244;that tone of 'you fucking idiot, this should be entirely;"{
  ""label"": ""CONFLICTUAL"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text contains a targeted insult ('you fucking idiot') which is directed towards a specific entity, indicating conflictual language.""
}";2;1;HIGH;The span_text contains a targeted insult ('you fucking idiot') which is directed towards a specific entity, indicating conflictual language.
531;Bruno and all ffs These motherfuckers are the biggest problem;"{
  ""label"": ""CONFLICTUAL"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text contains targeted insults towards a group of people ('These motherfuckers'), which is a form of conflictual language.""
}";2;1;HIGH;The span_text contains targeted insults towards a group of people ('These motherfuckers'), which is a form of conflictual language.
1720;clothes it's not okay, he's a faggot. Why?',''Cause' society finds;"{
  ""label"": ""CONFLICTUAL"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text contains a targeted insult based on protected category ('faggot'), which is considered conflictual language.""
}";2;2;HIGH;The span_text contains a targeted insult based on protected category ('faggot'), which is considered conflictual language.
268;@user Bro I'm fuckin tired of these mfers bro I;"{
  ""label"": ""UNHARMFUL_PROFANITY"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text contains profanity ('fuckin', 'mfers') without targeting a specific entity.""
}";1;2;HIGH;The span_text contains profanity ('fuckin', 'mfers') without targeting a specific entity.
266;can be lyrical. Just like niggas talking about girls, drugs;"{
  ""label"": ""UNHARMFUL_PROFANITY"",
   ""confidence"": ""MEDIUM"",
   ""rationale"": ""The span_text contains profanity ('niggas') without a targeted insult, indicating a less severe form of harmful language.""
}";1;2;MEDIUM;The span_text contains profanity ('niggas') without a targeted insult, indicating a less severe form of harmful language.
1549;@user will get tentacle-fucked if she's not careful. Oi is;"{
  ""label"": ""CONFLICTUAL"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text contains a threat of violence ('tentacle-fucked') based on a protected category ('she'), indicating conflictual language.""
}";2;2;HIGH;The span_text contains a threat of violence ('tentacle-fucked') based on a protected category ('she'), indicating conflictual language.
480;Right like when I'm having a bad day it makes;"{
  ""label"": ""NONE"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text does not contain any conflictual language, excessive profanity, or targeted insults.""
}";0;0;HIGH;The span_text does not contain any conflictual language, excessive profanity, or targeted insults.
694;are you incapable of doing the work? Get lost pussy;"{
  ""label"": ""CONFLICTUAL"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text contains a targeted insult ('Get lost') and a derogatory term ('pussy'), which is directed towards a specific entity, making it conflictual.""
}";2;1;HIGH;The span_text contains a targeted insult ('Get lost') and a derogatory term ('pussy'), which is directed towards a specific entity, making it conflictual.
302;off. Guy needs to be kicked out of football. Nobody;"{
  ""label"": ""CONFLICTUAL"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text contains a targeted attack on a person's involvement in football, which can be considered conflictual language.""
}";2;2;HIGH;The span_text contains a targeted attack on a person's involvement in football, which can be considered conflictual language.
1137;@NHS God You flower emoji Karen's are the worst people;"{
  ""label"": ""CONFLICTUAL"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text contains a targeted insult towards a specific group of people ('Karen's') and uses a derogatory term ('worst people'), which is an attack based on a protected category.""
}";2;2;HIGH;The span_text contains a targeted insult towards a specific group of people ('Karen's') and uses a derogatory term ('worst people'), which is an attack based on a protected category.
388;I want to scream cause my Dad is 89 and;"{
  ""label"": ""NONE"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text does not contain any conflictual language, profanity, or targeted insults.""
}";0;0;HIGH;The span_text does not contain any conflictual language, profanity, or targeted insults.
229;No one that encounters prosperity does not also encounter danger.';"{
  ""label"": ""NONE"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text is a neutral statement about the coexistence of prosperity and danger, without any conflictual or profane content.""
}";0;0;HIGH;The span_text is a neutral statement about the coexistence of prosperity and danger, without any conflictual or profane content.
458;@user He a whore. Not a slut.;"{
  ""label"": ""CONFLICTUAL"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text contains targeted derogatory language towards a specific individual ('whore') which is considered conflictual.""
}";2;1;HIGH;The span_text contains targeted derogatory language towards a specific individual ('whore') which is considered conflictual.
