id;span_text;raw_output;pred_label;true_label;confidence;rationale
865;to the ccs because holy fuck traumatizing and I dont;"{
  ""label"": ""CENSURE_LABEL"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The presence of profanity ('holy fuck') in the span_text, which is not justified as excessive, indicates a high level of conflictual language.""
}";1;0;HIGH;The presence of profanity ('holy fuck') in the span_text, which is not justified as excessive, indicates a high level of conflictual language.
440;some hard working and drinking mofos around. Many had a;"{
  ""label"": ""NONE_LABEL"",
   ""confidence"": ""LOW"",
   ""rationale"": ""No explicit conflictual language or harmful content found in the span_text.""
}";0;0;LOW;No explicit conflictual language or harmful content found in the span_text.
92;@BTS_twt @user yay! taehyung ost is coming omgggg I'm' so;"{
  ""label"": ""NONE_LABEL"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text does not contain any explicit conflictual language or protected category attacks. It appears to be a positive and enthusiastic statement about a celebrity.""
}";0;0;HIGH;The span_text does not contain any explicit conflictual language or protected category attacks. It appears to be a positive and enthusiastic statement about a celebrity.
214;1st week in middle school bashed by students for being;"{
  ""label"": ""CENSURE_LABEL"",
   ""confidence"": ""MEDIUM"",
   ""rationale"": ""The span_text contains language that can be considered derogatory or bullying ('bashed'), which is a form of targeted insult.""
}";1;1;MEDIUM;The span_text contains language that can be considered derogatory or bullying ('bashed'), which is a form of targeted insult.
111;don't get offended because I said your fans were dickheads.;"{
  ""label"": ""CENSURE_LABEL"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text contains a targeted insult ('dickheads') which is directed at a specific group associated with the person being addressed.""
}";1;1;HIGH;The span_text contains a targeted insult ('dickheads') which is directed at a specific group associated with the person being addressed.
814;same old, same old tweet. Is that all you got?;"{
  ""label"": ""NONE_LABEL"",
   ""confidence"": ""LOW"",
   ""rationale"": ""The span_text contains a rhetorical question and a colloquial expression, but no explicit harmful content or targeted insults.""
}";0;1;LOW;The span_text contains a rhetorical question and a colloquial expression, but no explicit harmful content or targeted insults.
1126;this disprove my initial comment about Antifa being commie dirtbags?;"{
  ""label"": ""CENSURE_LABEL"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text contains targeted derogatory language towards 'commie dirtbags', a pejorative term that attacks a political ideology and its adherents.""
}";1;1;HIGH;The span_text contains targeted derogatory language towards 'commie dirtbags', a pejorative term that attacks a political ideology and its adherents.
53;As cool as Navis and the cyberworld are they really;"{
  ""label"": ""NONE_LABEL"",
   ""confidence"": ""LOW"",
   ""rationale"": ""No explicit harmful content or protected category attacks found in the span_text.""
}";0;0;LOW;No explicit harmful content or protected category attacks found in the span_text.
817;effects of drugs and alcohol mixed with fascist white supremacy!;"{
  ""label"": ""CENSURE_LABEL"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The presence of 'fascist white supremacy' is a targeted attack based on protected categories, thereby qualifying as conflictual language.""
}";1;1;HIGH;The presence of 'fascist white supremacy' is a targeted attack based on protected categories, thereby qualifying as conflictual language.
1346;in these situations at times. Torn faces cunts our league.;"{
  ""label"": ""CENSURE_LABEL"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text contains a derogatory term ('cunts') which is a targeted insult and constitutes conflictual language.""
}";1;1;HIGH;The span_text contains a derogatory term ('cunts') which is a targeted insult and constitutes conflictual language.
137;believe God said something about lying so I'm guessing there;"{
  ""label"": ""NONE_LABEL"",
   ""confidence"": ""LOW"",
   ""rationale"": ""The span_text does not contain explicit conflictual language or harmful speech.""
}";0;1;LOW;The span_text does not contain explicit conflictual language or harmful speech.
783;somebody is hurt Learn sense and stop being a dolt;"{
  ""label"": ""CENSURE_LABEL"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text contains a targeted insult ('dolt') which is a form of conflictual language.""
}";1;1;HIGH;The span_text contains a targeted insult ('dolt') which is a form of conflictual language.
276;And that's where we differ, let these youngsters grow into;"{
  ""label"": ""NONE_LABEL"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text does not contain any explicit harmful content, profanity, slurs, or targeted insults.""
}";0;0;HIGH;The span_text does not contain any explicit harmful content, profanity, slurs, or targeted insults.
175;Eggs with bacon bits and mushrooms, strawberry wild blueberry spinach;"{
  ""label"": ""NONE_LABEL"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""No explicit harmful content, profanity, slurs, or targeted insults found in the span_text.""
}";0;0;HIGH;No explicit harmful content, profanity, slurs, or targeted insults found in the span_text.
244;that tone of 'you fucking idiot, this should be entirely;"{
  ""label"": ""CENSURE_LABEL"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span contains a targeted insult ('you fucking idiot') which is considered conflictual language.""
}";1;0;HIGH;The span contains a targeted insult ('you fucking idiot') which is considered conflictual language.
1825;that unvaxxed get a chance to avoid the vaxxed. I;"{
  ""label"": ""CENSURE_LABEL"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text implies discrimination against vaccinated individuals, which is a targeted attack based on a protected category.""
}";1;1;HIGH;The span_text implies discrimination against vaccinated individuals, which is a targeted attack based on a protected category.
1462;This is Four Seasons Total Landscaping level dipshittery right here.;"{
  ""label"": ""CENSURE_LABEL"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span contains a derogatory term ('dipshittery') which is considered conflictual language.""
}";1;1;HIGH;The span contains a derogatory term ('dipshittery') which is considered conflictual language.
437;his juices out of your pussy while you suck yours;"{
  ""label"": ""CENSURE_LABEL"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span contains a derogatory and explicit phrase, targeting a specific body part, which is considered conflictual language.""
}";1;0;HIGH;The span contains a derogatory and explicit phrase, targeting a specific body part, which is considered conflictual language.
268;@user Bro I'm fuckin tired of these mfers bro I;"{
  ""label"": ""CENSURE_LABEL"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span contains targeted derogatory language ('mfers') and excessive profanity ('fuckin'), which warrants a high severity label.""
}";1;1;HIGH;The span contains targeted derogatory language ('mfers') and excessive profanity ('fuckin'), which warrants a high severity label.
709;stigmatised… IT ' S REALLY FUCKING INTIMATE I MEAN THINK;"{
  ""label"": ""CENSURE_LABEL"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span contains targeted derogatory language ('fucking intimate'), which is considered conflictual and stigmatizing.""
}";1;0;HIGH;The span contains targeted derogatory language ('fucking intimate'), which is considered conflictual and stigmatizing.
266;can be lyrical. Just like niggas talking about girls, drugs;"{
  ""label"": ""CENSURE_LABEL"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The presence of the racial slur 'niggas' in the span_text indicates a targeted attack on a protected category, justifying the CENSURE_LABEL.""
}";1;1;HIGH;The presence of the racial slur 'niggas' in the span_text indicates a targeted attack on a protected category, justifying the CENSURE_LABEL.
1549;@user will get tentacle-fucked if she's not careful. Oi is;"{
  ""label"": ""CENSURE_LABEL"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text contains a graphic and threatening statement that targets a user based on implied vulnerability, which is a form of targeted insult.""
}";1;1;HIGH;The span_text contains a graphic and threatening statement that targets a user based on implied vulnerability, which is a form of targeted insult.
327;shame no one kicked the crumpled fuckwit into the river;"{
  ""label"": ""CENSURE_LABEL"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span contains a targeted insult ('fuckwit') and excessive profanity ('fuck'), which are considered conflictual language.""
}";1;0;HIGH;The span contains a targeted insult ('fuckwit') and excessive profanity ('fuck'), which are considered conflictual language.
302;off. Guy needs to be kicked out of football. Nobody;"{
  ""label"": ""CENSURE_LABEL"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text contains a targeted insult towards a person ('Guy needs to be kicked out of football'), which is a form of conflictual language.""
}";1;1;HIGH;The span_text contains a targeted insult towards a person ('Guy needs to be kicked out of football'), which is a form of conflictual language.
1137;@NHS God You flower emoji Karen's are the worst people;"{
  ""label"": ""CENSURE_LABEL"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text contains a targeted insult towards a protected category ('Karen's'), which is a form of conflictual language.""
}";1;1;HIGH;The span_text contains a targeted insult towards a protected category ('Karen's'), which is a form of conflictual language.
21;kinda the opposite. i used to lay it all out;"{
  ""label"": ""NONE_LABEL"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""No explicit harmful content or protected category attacks found in the span_text.""
}";0;0;HIGH;No explicit harmful content or protected category attacks found in the span_text.
176;@theneedledrop yeah i think the practice of making it look;"{
  ""label"": ""NONE_LABEL"",
   ""confidence"": ""LOW"",
   ""rationale"": ""No explicit harmful content found in the span_text.""
}";0;0;LOW;No explicit harmful content found in the span_text.
188;on man don't make excuses to be a prick where's;"{
  ""label"": ""CENSURE_LABEL"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span contains a derogatory term ('prick') that targets a person, indicating a targeted insult.""
}";1;1;HIGH;The span contains a derogatory term ('prick') that targets a person, indicating a targeted insult.
151;Dude her didn't always loath her. Also he questioned Harry;"{
  ""label"": ""NONE_LABEL"",
   ""confidence"": ""LOW"",
   ""rationale"": ""No explicit harmful content or protected categories mentioned in the span_text.""
}";0;0;LOW;No explicit harmful content or protected categories mentioned in the span_text.
198;@BillHagertyTN Your predecessor indicated Trump was guilty of the articles;"{
  ""label"": ""CENSURE_LABEL"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text contains an accusation of guilt, which is a targeted insult and conflictual language.""
}";1;0;HIGH;The span_text contains an accusation of guilt, which is a targeted insult and conflictual language.
1638;Hate a complacent nxgga. Don't let a false sense of;"{
  ""label"": ""CENSURE_LABEL"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text contains a racial slur ('nxgga'), which is a targeted attack based on a protected category.""
}";1;1;HIGH;The span_text contains a racial slur ('nxgga'), which is a targeted attack based on a protected category.
225;"minded, strong armed, strong lunged; just strong as a muthafucka.";"{
  ""label"": ""CENSURE_LABEL"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text contains a targeted slur 'muthafucka', which is a derogatory term and considered conflictual language.""
}";1;0;HIGH;The span_text contains a targeted slur 'muthafucka', which is a derogatory term and considered conflictual language.
165;Kind of same, only with a cat. I wouldn't just;"{
  ""label"": ""NONE_LABEL"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""No conflictual language or harmful content found in the span_text.""
}";0;0;HIGH;No conflictual language or harmful content found in the span_text.
917;trauma dumping. even if the person understands paran ang unfair;"{
  ""label"": ""CENSURE_LABEL"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text contains a targeted insult ('unfair') against a person, which is a form of conflictual language.""
}";1;1;HIGH;The span_text contains a targeted insult ('unfair') against a person, which is a form of conflictual language.
334;for it. i have no ass, BARELY some titties and;"{
  ""label"": ""CENSURE_LABEL"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span contains derogatory language towards women ('some titties') which is a targeted insult.""
}";1;0;HIGH;The span contains derogatory language towards women ('some titties') which is a targeted insult.
878;girls can watch it.' 'OMG they edited it, those bastards.';"{
  ""label"": ""CENSURE_LABEL"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The presence of the slur 'bastards' and the targeted insult towards 'those bastards' indicates conflictual language.""
}";1;1;HIGH;The presence of the slur 'bastards' and the targeted insult towards 'those bastards' indicates conflictual language.
677;the people that you personally killed with COVID by delaying;"{
  ""label"": ""CENSURE_LABEL"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text contains a direct attack on a specific group (healthcare workers) implied by 'you personally killed' which is a targeted insult.""
}";1;1;HIGH;The span_text contains a direct attack on a specific group (healthcare workers) implied by 'you personally killed' which is a targeted insult.
1783;On @LBC DavidDavis spouts incoherent waffle and casual lies to;"{
  ""label"": ""CENSURE_LABEL"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text contains an attack based on a protected category ('casual lies to') and a derogatory term for speech ('spouts incoherent waffle')""
}";1;1;HIGH;The span_text contains an attack based on a protected category ('casual lies to') and a derogatory term for speech ('spouts incoherent waffle')
356;does not give a flying fuck if you'll' never vote;"{
  ""label"": ""CENSURE_LABEL"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text contains a strong, explicit insult ('flying fuck') and a dismissive tone towards a specific group (voters), indicating conflictual language.""
}";1;0;HIGH;The span_text contains a strong, explicit insult ('flying fuck') and a dismissive tone towards a specific group (voters), indicating conflictual language.
1732;Is you stupidddddd;"{
  ""label"": ""CENSURE_LABEL"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span contains a targeted insult with derogatory language ('stupidddddd'), which is a form of conflictual language.""
}";1;1;HIGH;The span contains a targeted insult with derogatory language ('stupidddddd'), which is a form of conflictual language.
476;of his elven babe. 'Your pussy is so wet, so;"{
  ""label"": ""CENSURE_LABEL"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span contains a targeted sexual comment, which is considered conflictual language.""
}";1;0;HIGH;The span contains a targeted sexual comment, which is considered conflictual language.
70;I've been having really violent and aggressive dreams where I'm;"{
  ""label"": ""NONE_LABEL"",
   ""confidence"": ""LOW"",
   ""rationale"": ""The span_text mentions violent and aggressive dreams, but no explicit harm or conflictual language is present.""
}";0;0;LOW;The span_text mentions violent and aggressive dreams, but no explicit harm or conflictual language is present.
1720;clothes it's not okay, he's a faggot. Why?',''Cause' society finds;"{
  ""label"": ""CENSURE_LABEL"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span contains a derogatory slur ('faggot') targeting a protected category, which is considered conflictual language.""
}";1;1;HIGH;The span contains a derogatory slur ('faggot') targeting a protected category, which is considered conflictual language.
608;Steve it's a pile of shit. We've still got bugger;"{
  ""label"": ""CENSURE_LABEL"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span contains targeted profanity ('shit', 'bugger') which is considered conflictual language.""
}";1;0;HIGH;The span contains targeted profanity ('shit', 'bugger') which is considered conflictual language.
396;use depression and suicide as a defense against animal abuse?;"{
  ""label"": ""CENSURE_LABEL"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text contains a reference to depression and suicide, which are severe and explicit threats, and are being used as a defense against animal abuse, indicating a clear intent to intimidate or harm.""
}";1;1;HIGH;The span_text contains a reference to depression and suicide, which are severe and explicit threats, and are being used as a defense against animal abuse, indicating a clear intent to intimidate or harm.
178;@user CrisisActor and a horrible one at that! rittenhouseisguilty;"{
  ""label"": ""CENSURE_LABEL"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text contains a targeted attack on a protected category ('CrisisActor') and a derogatory statement ('rittenhouseisguilty'), which is a clear indication of conflictual language.""
}";1;1;HIGH;The span_text contains a targeted attack on a protected category ('CrisisActor') and a derogatory statement ('rittenhouseisguilty'), which is a clear indication of conflictual language.
881;49ers fans. Karma is a bitch when you do that;"{
  ""label"": ""CENSURE_LABEL"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text contains targeted insult ('Karma is a bitch') and a derogatory phrase towards a specific group ('Karma is a bitch when you do that') which is directed at 49ers fans.""
}";1;0;HIGH;The span_text contains targeted insult ('Karma is a bitch') and a derogatory phrase towards a specific group ('Karma is a bitch when you do that') which is directed at 49ers fans.
234;resist this 'parampara pratishtha anushasan' BS It's hyper triggering for;"{
  ""label"": ""CENSURE_LABEL"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text contains a direct attack on a social norm ('parampara pratishtha anushasan') which is triggering for some individuals.""
}";1;0;HIGH;The span_text contains a direct attack on a social norm ('parampara pratishtha anushasan') which is triggering for some individuals.
1087;Princess Tainted Scunt: with absolutely no respect THAT GUN MAKES;"{
  ""label"": ""CENSURE_LABEL"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text contains a targeted insult and hate speech towards a specific group (Princess Tainted Scunt), which is a clear indication of conflictual language.""
}";1;1;HIGH;The span_text contains a targeted insult and hate speech towards a specific group (Princess Tainted Scunt), which is a clear indication of conflictual language.
1353;tweet with the most horrendous replies I can think of.;"{
  ""label"": ""NONE_LABEL"",
   ""confidence"": ""LOW"",
   ""rationale"": ""No explicit conflictual language or protected category attacks found in the span_text.""
}";0;1;LOW;No explicit conflictual language or protected category attacks found in the span_text.
553;blue city soyboys - ready to fight. New York's' civilians;"{
  ""label"": ""CENSURE_LABEL"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text contains a targeted insult with derogatory language ('blue city soyboys'), which is a form of conflictual language.""
}";1;1;HIGH;The span_text contains a targeted insult with derogatory language ('blue city soyboys'), which is a form of conflictual language.
135;My booty a little dirty whore 🤦🏾\u200d♀️;"{
  ""label"": ""CENSURE_LABEL"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text contains targeted derogatory language towards a person's character ('dirty whore'), which is a form of targeted insult.""
}";1;0;HIGH;The span_text contains targeted derogatory language towards a person's character ('dirty whore'), which is a form of targeted insult.
625;then why did you fuck all the nursing homes over?;"{
  ""label"": ""CENSURE_LABEL"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span contains a targeted insult with profanity, specifically 'fuck', which is directed towards a specific group ('nursing homes').""
}";1;1;HIGH;The span contains a targeted insult with profanity, specifically 'fuck', which is directed towards a specific group ('nursing homes').
142;having anxiety is a daily battle 🙁 this shit sucks.;"{
  ""label"": ""CENSURE_LABEL"",
   ""confidence"": ""MEDIUM"",
   ""rationale"": ""The presence of the word 'shit' is considered profane and the phrase 'this shit sucks' is an expression of frustration and discontent, which can be perceived as derogatory.""
}";1;0;MEDIUM;The presence of the word 'shit' is considered profane and the phrase 'this shit sucks' is an expression of frustration and discontent, which can be perceived as derogatory.
76;@BTS_twt Pa muchim is in the thread.. we don't understand;"{
  ""label"": ""NONE_LABEL"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text does not contain any explicit harmful content, profanity, slurs, or targeted insults.""
}";0;0;HIGH;The span_text does not contain any explicit harmful content, profanity, slurs, or targeted insults.
60;@JamaalBowmanNY @AOC What happened to being innocent until proven guilty??;"{
  ""label"": ""CENSURE_LABEL"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text implies a biased assumption of guilt without due process, which is a form of conflictual language.""
}";1;0;HIGH;The span_text implies a biased assumption of guilt without due process, which is a form of conflictual language.
3;🌨 I want something stronger (I want it) Than a;"{
  ""label"": ""NONE_LABEL"",
   ""confidence"": ""LOW"",
   ""rationale"": ""No explicit harm or conflictual language found in the span_text.""
}";0;0;LOW;No explicit harm or conflictual language found in the span_text.
1734;and is normal. America is violent asf and sadistic asf;"{
  ""label"": ""CENSURE_LABEL"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span contains phrases 'violent asf' and 'sadistic asf', which are derogatory and attack the nation of America, indicating conflictual language.""
}";1;1;HIGH;The span contains phrases 'violent asf' and 'sadistic asf', which are derogatory and attack the nation of America, indicating conflictual language.
691;around and call it a suicide prevention song??????? Big fat;"{
  ""label"": ""CENSURE_LABEL"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The presence of the phrase 'suicide prevention song' followed by derogatory language ('Big fat') indicates a targeted insult, which is considered conflictual language.""
}";1;1;HIGH;The presence of the phrase 'suicide prevention song' followed by derogatory language ('Big fat') indicates a targeted insult, which is considered conflictual language.
715;belong!!! No doubt the thieving bastards will just get a;"{
  ""label"": ""CENSURE_LABEL"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The presence of targeted derogatory language ('thieving bastards') and aggressive tone ('belong!!!') indicates a high level of conflictual language.""
}";1;0;HIGH;The presence of targeted derogatory language ('thieving bastards') and aggressive tone ('belong!!!') indicates a high level of conflictual language.
353;communist, not a spineless imperialist weasel democrat who supports drone;"{
  ""label"": ""CENSURE_LABEL"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text contains a targeted insult ('weasel democrat') and derogatory language ('spineless imperialist weasel'), which are considered conflictual and harmful.""
}";1;1;HIGH;The span_text contains a targeted insult ('weasel democrat') and derogatory language ('spineless imperialist weasel'), which are considered conflictual and harmful.
1894;system (s), and they wan na charge $ 700+ for;"{
  ""label"": ""NONE_LABEL"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text does not contain any explicit harmful content, profanity, slurs, or targeted insults, but it does express dissatisfaction with a system and its associated cost.""
}";0;1;HIGH;The span_text does not contain any explicit harmful content, profanity, slurs, or targeted insults, but it does express dissatisfaction with a system and its associated cost.
31;I know how you feel 🤣🤣 I'd love to find;"{
  ""label"": ""NONE_LABEL"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text does not contain any explicit harmful content, profanity, slurs, or targeted insults, but the emojis \ud83e\udd23\ud83e\udd23 could be interpreted as sarcastic or mocking, which is still considered harmless in this context.""
}";0;0;HIGH;The span_text does not contain any explicit harmful content, profanity, slurs, or targeted insults, but the emojis 🤣🤣 could be interpreted as sarcastic or mocking, which is still considered harmless in this context.
240;Also yes many men are pussies these days, luckily they;"{
  ""label"": ""CENSURE_LABEL"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text contains derogatory language towards men, specifically calling them 'pussies', which is a targeted insult.""
}";1;1;HIGH;The span_text contains derogatory language towards men, specifically calling them 'pussies', which is a targeted insult.
121;In everything you do, remember to fear women. Dangerous motherfuckers.;"{
  ""label"": ""CENSURE_LABEL"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text contains a derogatory statement about women, specifically using the phrase 'Dangerous motherfuckers', which is an attack based on gender.""
}";1;1;HIGH;The span_text contains a derogatory statement about women, specifically using the phrase 'Dangerous motherfuckers', which is an attack based on gender.
308;come up? 🥴 stop Dick eating me and my peace;"{
  ""label"": ""CENSURE_LABEL"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text contains a targeted insult with a derogatory tone towards 'Dick'.""
}";1;0;HIGH;The span_text contains a targeted insult with a derogatory tone towards 'Dick'.
1417;you heard anything on 'red side's' thoughts on these new;"{
  ""label"": ""NONE_LABEL"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text does not contain any explicit harmful content, profanity, slurs, or targeted insults, and does not imply any attack on protected categories.""
}";0;1;HIGH;The span_text does not contain any explicit harmful content, profanity, slurs, or targeted insults, and does not imply any attack on protected categories.
16;I wish my job didn't severely destroy my mental health;"{
  ""label"": ""CENSURE_LABEL"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text contains a statement about severe mental health destruction, which can be perceived as a targeted insult or attack on the job, and thus is considered conflictual language.""
}";1;0;HIGH;The span_text contains a statement about severe mental health destruction, which can be perceived as a targeted insult or attack on the job, and thus is considered conflictual language.
177;@BrandonStraka Well Georgia is still cheating they stopped counting in;"{
  ""label"": ""CENSURE_LABEL"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text contains a targeted attack on a protected category (race) with the phrase 'Georgia is still cheating they stopped counting in', implying racial bias in the voting process.""
}";1;0;HIGH;The span_text contains a targeted attack on a protected category (race) with the phrase 'Georgia is still cheating they stopped counting in', implying racial bias in the voting process.
922;in and enforce laws to stop people being fucking dicks;"{
  ""label"": ""CENSURE_LABEL"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span contains a targeted insult phrase 'being fucking dicks' which is directed at a group of people, indicating conflictual language.""
}";1;0;HIGH;The span contains a targeted insult phrase 'being fucking dicks' which is directed at a group of people, indicating conflictual language.
1205;Does that mean violence against every Republican should be legal?;"{
  ""label"": ""CENSURE_LABEL"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text implies violence against a protected category ('Republican') which is a clear attack based on political affiliation.""
}";1;1;HIGH;The span_text implies violence against a protected category ('Republican') which is a clear attack based on political affiliation.
125;He's that random beardy weirdy trying to sell us health;"{
  ""label"": ""CENSURE_LABEL"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text contains a targeted insult ('beardy weirdy'), which is a derogatory term used to mock someone's appearance.""
}";1;0;HIGH;The span_text contains a targeted insult ('beardy weirdy'), which is a derogatory term used to mock someone's appearance.
325;to know you (r monster cock) more and to fall;"{
  ""label"": ""CENSURE_LABEL"",
   ""confidence"": ""MEDIUM"",
   ""rationale"": ""The span_text contains a derogatory term ('monster cock') which is considered targeted and conflictual language.""
}";1;0;MEDIUM;The span_text contains a derogatory term ('monster cock') which is considered targeted and conflictual language.
764;heard of that, ill just call it mansexual or bitchsexual;"{
  ""label"": ""CENSURE_LABEL"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text contains derogatory terms 'mansexual' and 'bitchsexual' which are targeted insults and slurs, making it conflictual language.""
}";1;0;HIGH;The span_text contains derogatory terms 'mansexual' and 'bitchsexual' which are targeted insults and slurs, making it conflictual language.
143;@BlueBoxDave I decided i didn't want to die. Sounds stupid,;"{
  ""label"": ""NONE_LABEL"",
   ""confidence"": ""LOW"",
   ""rationale"": ""The span_text does not contain explicit harmful content, but mentions a suicidal thought which is a sensitive topic. However, it is not an attack on any protected category.""
}";0;0;LOW;The span_text does not contain explicit harmful content, but mentions a suicidal thought which is a sensitive topic. However, it is not an attack on any protected category.
30;again around 6 in the fucking morning to eat pepero;"{
  ""label"": ""NONE_LABEL"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text contains excessive profanity ('fucking'), but it is not directed at a protected category or used as an attack.""
}";0;0;HIGH;The span_text contains excessive profanity ('fucking'), but it is not directed at a protected category or used as an attack.
612;than you might be the Joker or a fucking idiot','''';"{
  ""label"": ""CENSURE_LABEL"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span contains a targeted insult with explicit profanity ('fucking idiot'), which is considered conflictual language.""
}";1;1;HIGH;The span contains a targeted insult with explicit profanity ('fucking idiot'), which is considered conflictual language.
67;He has reached Menopause of ideas, he becomes moody.;"{
  ""label"": ""NONE_LABEL"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text uses a metaphor ('Menopause of ideas') to describe someone's moodiness, which is not a targeted insult or slur.""
}";0;0;HIGH;The span_text uses a metaphor ('Menopause of ideas') to describe someone's moodiness, which is not a targeted insult or slur.
496;depressing that someone as unserious and hateful as you is;"{
  ""label"": ""CENSURE_LABEL"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span contains a targeted insult, specifically calling someone 'unserious and hateful', which is a form of conflictual language.""
}";1;1;HIGH;The span contains a targeted insult, specifically calling someone 'unserious and hateful', which is a form of conflictual language.
248;It's an nft for sure gon na right click and;"{
  ""label"": ""NONE_LABEL"",
   ""confidence"": ""LOW"",
   ""rationale"": ""No explicit harmful content found in the span_text.""
}";0;0;LOW;No explicit harmful content found in the span_text.
74;rid of wan? He is horribly bias leftist & u;"{
  ""label"": ""CENSURE_LABEL"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text contains targeted derogatory language towards a political ideology ('horribly bias leftist') and a personal attack ('u')""
}";1;1;HIGH;The span_text contains targeted derogatory language towards a political ideology ('horribly bias leftist') and a personal attack ('u')
189;w/ rappers? U hv no fckn ear and ungrateful for;"{
  ""label"": ""CENSURE_LABEL"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text contains a targeted insult ('U hv no fckn ear') and excessive profanity ('fckn'), which are not explicitly excluded by the input signals.""
}";1;0;HIGH;The span_text contains a targeted insult ('U hv no fckn ear') and excessive profanity ('fckn'), which are not explicitly excluded by the input signals.
1048;state-wide embarrassment. BTW, they WERE trumptards. Paxton is as credible;"{
  ""label"": ""CENSURE_LABEL"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text contains targeted derogatory language towards a specific group ('trumptards'), which is an attack based on political affiliation.""
}";1;1;HIGH;The span_text contains targeted derogatory language towards a specific group ('trumptards'), which is an attack based on political affiliation.
